id_pagamento,id_fatura,id_cliente,dt_pagamento,valor_pagamento
5978,11949,767,2023-10-15,173.24
5979,11950,767,2023-12-09,123.44
5980,11955,768,2023-02-04,351.05
5981,11956,768,2023-03-02,4833.59
5982,11958,768,2023-05-06,1716.92
5983,11959,768,2023-06-08,1018.28
5984,11960,768,2023-07-17,4308.33
5985,11961,768,2023-08-10,2951.78
5986,11964,768,2023-12-02,4475.87
5987,11969,768,2024-07-09,3428.2
5988,11970,768,2024-08-13,3227.56
5989,11972,769,2023-02-14,1806.96
5990,11974,769,2023-04-11,2908.07
5991,11977,769,2023-07-21,4575.53
5992,11978,769,2023-08-21,3789.62
5993,11979,769,2023-09-02,2463.93
5994,11980,769,2023-10-03,1291.97
5995,11982,769,2024-02-18,1824.23
5996,11985,769,2024-07-07,4655.01
5997,11986,769,2024-08-11,3172.4
5998,11987,769,2024-09-03,2956.67
5999,11990,770,2023-03-16,701.43
6000,11991,770,2023-04-03,4259.59
6001,11992,770,2023-05-03,1260.22
6002,11994,770,2023-07-18,3346.04
6003,11996,770,2023-09-06,3065.74
6004,11997,770,2023-10-06,1723.82
6005,11998,770,2023-11-11,4260.35
6006,11999,770,2023-12-10,39.57
6007,12000,770,2024-02-12,2519.11
6008,12001,770,2024-03-11,4574.4
6009,12003,770,2024-08-08,255.73
6010,12005,771,2023-01-17,1811.18
6011,12006,771,2023-02-12,583.69
6012,12007,771,2023-03-13,4869.59
6013,12009,771,2023-05-13,4085.28
6014,12011,771,2023-07-11,3566.66
6015,12012,771,2023-08-18,3448.84
6016,12013,771,2023-09-20,4684.29
6017,12015,771,2023-11-10,315.87
6018,12017,771,2024-01-20,4258.58
6019,12018,771,2024-02-21,1260.3
6020,12020,771,2024-05-02,459.31
6021,12021,771,2024-06-07,1501.11
6022,12022,771,2024-07-16,2374.38
6023,12025,772,2023-03-05,3547.64
6024,12026,772,2023-04-07,643.45
6025,12028,772,2023-06-04,3850.69
6026,12030,772,2023-08-11,1961.85
6027,12032,772,2023-10-18,3749.62
6028,12033,772,2023-12-04,1435.46
6029,12034,772,2024-03-11,2735.56
6030,12037,773,2023-01-09,2021.97
6031,12039,773,2023-03-12,2312.53
6032,12045,773,2023-09-12,3130.12
6033,12048,773,2024-05-05,4578.54
6034,12055,774,2023-06-18,288.71
6035,12056,774,2023-07-05,4043.07
6036,12058,774,2023-09-20,338.59
6037,12059,774,2023-10-14,4424.06
6038,12060,774,2023-11-15,4382.01
6039,12061,774,2024-03-12,4000.91
6040,12062,774,2024-04-06,1495.37
6041,12063,774,2024-05-07,445.47
6042,12065,774,2024-07-13,3430.25
6043,12070,775,2023-05-04,4034.1
6044,12071,775,2023-06-14,4375.16
6045,12072,775,2023-07-18,190.89
6046,12075,775,2023-10-09,2084.16
6047,12078,775,2024-03-13,3905.55
6048,12082,776,2023-03-21,1839.13
6049,12084,776,2023-05-05,4728.01
6050,12087,776,2023-08-17,1957.05
6051,12089,776,2023-10-04,3208.56
6052,12090,776,2023-11-03,4356.49
6053,12091,776,2023-12-07,3674.81
6054,12093,776,2024-06-16,38.25
6055,12095,776,2024-08-14,3313.88
6056,12096,777,2023-01-21,631.23
6057,12101,777,2023-06-11,1478.66
6058,12104,777,2023-09-21,2832.53
6059,12106,777,2023-11-18,1384.08
6060,12110,777,2024-06-05,2269.14
6061,12111,777,2024-07-14,167.5
6062,12112,777,2024-08-05,135.81
6063,12113,777,2024-09-21,4077.14
6064,12115,778,2023-02-08,2656.8
6065,12117,778,2023-04-02,4207.17
6066,12119,778,2023-06-08,987.14
6067,12120,778,2023-07-03,4673.92
6068,12121,778,2023-08-18,4777.85
6069,12125,778,2023-12-18,1452.12
6070,12127,778,2024-04-09,4869.35
6071,12131,779,2023-02-08,2114.87
6072,12132,779,2023-03-06,942.53
6073,12133,779,2023-04-11,1464.9
6074,12136,779,2023-07-17,3571.51
6075,12137,779,2023-08-05,1958.33
6076,12138,779,2023-09-05,2010.96
6077,12140,779,2023-11-07,639.94
6078,12141,779,2024-01-04,1321.32
6079,12143,779,2024-08-02,1296.92
6080,12144,780,2023-01-16,1450.43
6081,12148,780,2023-05-20,835.19
6082,12150,780,2023-07-08,3875.33
6083,12151,780,2023-08-15,3602.63
6084,12155,780,2023-12-03,3050.15
6085,12158,781,2023-01-02,41.99
6086,12160,781,2023-03-16,2920.0
6087,12161,781,2023-04-20,1762.64
6088,12162,781,2023-05-05,755.83
6089,12163,781,2023-06-14,4333.99
6090,12164,781,2023-07-14,685.0
6091,12167,781,2023-10-21,4016.04
6092,12169,781,2024-01-21,807.27
6093,12171,781,2024-05-03,2663.84
6094,12174,781,2024-09-20,1597.74
6095,12175,782,2023-01-09,313.92
6096,12176,782,2023-02-17,3841.59
6097,12179,782,2023-05-06,1311.43
6098,12180,782,2023-06-13,3858.16
6099,12182,782,2023-08-05,1268.29
6100,12183,782,2023-09-06,1850.9
6101,12184,782,2023-10-20,3121.05
6102,12186,782,2024-04-17,1086.85
6103,12187,782,2024-05-08,3950.28
6104,12189,782,2024-07-20,4341.84
6105,12196,783,2023-06-03,2274.87
6106,12197,783,2023-07-04,390.28
6107,12198,783,2023-08-05,324.8
6108,12200,783,2023-10-16,1688.85
6109,12201,783,2024-03-12,1755.15
6110,12205,784,2023-01-17,1281.86
6111,12206,784,2023-02-21,2306.73
6112,12208,784,2023-04-09,4085.59
6113,12209,784,2023-05-20,4954.67
6114,12210,784,2023-06-04,1779.69
6115,12211,784,2023-07-03,4681.28
6116,12213,784,2023-09-21,1647.18
6117,12214,784,2023-10-11,3180.86
6118,12216,784,2023-12-05,2885.08
6119,12224,785,2023-03-17,411.85
6120,12225,785,2023-04-18,3680.22
6121,12226,785,2023-05-13,3802.94
6122,12227,785,2023-06-15,1782.51
6123,12230,785,2023-09-04,1513.85
6124,12231,785,2023-10-06,390.56
6125,12233,785,2023-12-15,1230.26
6126,12237,785,2024-05-08,189.29
6127,12242,786,2023-04-04,4017.28
6128,12243,786,2023-05-13,1995.38
6129,12246,786,2023-08-18,4083.53
6130,12247,786,2023-09-13,3564.61
6131,12248,786,2023-10-17,2444.08
6132,12251,786,2024-04-14,836.28
6133,12252,786,2024-06-07,1120.06
6134,12253,786,2024-07-04,2795.16
6135,12260,787,2023-06-13,3816.22
6136,12262,787,2023-08-10,2363.48
6137,12265,787,2024-03-06,593.11
6138,12266,787,2024-04-19,3924.06
6139,12267,787,2024-05-10,4663.85
6140,12268,787,2024-08-17,373.1
6141,12269,788,2023-01-04,4582.89
6142,12270,788,2023-02-20,646.68
6143,12274,788,2023-06-18,777.14
6144,12276,788,2023-08-15,3826.38
6145,12280,788,2023-12-20,4207.15
6146,12281,788,2024-03-05,2641.09
6147,12282,788,2024-04-06,3972.56
6148,12283,788,2024-05-21,2537.48
6149,12284,788,2024-06-15,4484.92
6150,12291,789,2023-07-06,106.91
6151,12292,789,2023-08-21,4839.55
6152,12295,789,2023-11-21,2923.97
6153,12296,789,2024-01-20,4462.07
6154,12298,789,2024-07-12,616.25
6155,12299,790,2023-01-14,2279.95
6156,12302,790,2023-04-07,4652.41
6157,12308,790,2023-10-05,4497.79
6158,12310,790,2024-02-11,167.48
6159,12313,790,2024-07-12,2264.8
6160,12316,791,2023-02-14,707.68
6161,12318,791,2023-04-10,2075.18
6162,12319,791,2023-05-03,1767.62
6163,12321,791,2023-07-13,2270.88
6164,12324,791,2023-10-21,1047.68
6165,12325,791,2023-11-16,3155.39
6166,12327,791,2024-02-05,2323.21
6167,12328,791,2024-04-03,4994.44
6168,12330,791,2024-08-20,413.09
6169,12331,792,2023-01-16,2019.56
6170,12334,792,2023-04-08,4788.81
6171,12336,792,2023-06-03,185.28
6172,12338,792,2023-08-16,3873.87
6173,12339,792,2023-09-19,2526.56
6174,12341,792,2023-12-10,4086.5
6175,12342,792,2024-03-07,1317.38
6176,12344,793,2023-01-13,2163.03
6177,12347,793,2023-04-17,581.77
6178,12350,793,2023-07-21,245.97
6179,12357,793,2024-02-17,538.5
6180,12359,793,2024-04-19,1046.2
6181,12362,793,2024-07-08,4584.34
6182,12363,794,2023-01-05,152.91
6183,12364,794,2023-02-15,132.71
6184,12365,794,2023-03-19,3087.18
6185,12366,794,2023-04-03,1268.95
6186,12368,794,2023-06-08,656.24
6187,12371,794,2023-09-13,4738.53
6188,12372,794,2023-10-16,2664.86
6189,12373,794,2023-11-10,127.84
6190,12374,794,2023-12-05,2759.53
6191,12375,794,2024-03-03,1275.88
6192,12376,794,2024-04-08,1652.56
6193,12380,795,2023-02-19,4496.78
6194,12381,795,2023-03-19,4482.95
6195,12388,795,2023-10-15,4851.93
6196,12389,795,2024-03-14,1727.14
6197,12390,795,2024-04-10,3799.64
6198,12394,796,2023-02-06,1239.0
6199,12397,796,2023-05-17,104.96
6200,12400,796,2023-08-12,4060.84
6201,12404,796,2024-04-03,3723.89
6202,12408,797,2023-01-14,1487.31
6203,12410,797,2023-03-12,4284.6
6204,12413,797,2023-06-02,1411.12
6205,12414,797,2023-07-02,2342.46
6206,12417,797,2023-10-06,2842.62
6207,12420,797,2024-02-06,1545.61
6208,12425,798,2023-02-09,2243.68
6209,12426,798,2023-03-07,2587.13
6210,12430,798,2023-07-09,3420.0
6211,12432,798,2023-09-08,2364.13
6212,12434,798,2023-12-07,3059.77
6213,12435,798,2024-03-17,2438.52
6214,12437,798,2024-05-14,664.95
6215,12440,799,2023-01-10,4233.44
6216,12441,799,2023-02-18,3884.76
6217,12443,799,2023-04-20,1819.19
6218,12444,799,2023-05-02,843.83
6219,12454,799,2024-05-03,3465.17
6220,12455,799,2024-06-07,992.53
6221,12457,799,2024-09-05,1349.33
6222,12462,800,2023-05-17,1758.91
6223,12463,800,2023-06-03,4442.55
6224,12464,800,2023-07-14,3731.28
6225,12466,800,2023-09-15,3307.78
6226,12467,800,2023-10-17,2664.63
6227,12469,800,2024-07-20,1852.15
6228,12470,800,2024-08-11,4783.93
6229,12472,801,2023-02-04,3675.49
6230,12473,801,2023-03-08,4910.84
6231,12477,801,2023-07-16,3584.36
6232,12478,801,2023-08-21,145.59
6233,12479,801,2023-09-13,3327.25
6234,12482,801,2023-12-04,2781.91
6235,12485,801,2024-07-04,2887.95
6236,12486,801,2024-08-10,1334.72
6237,12489,802,2023-03-09,154.22
6238,12491,802,2023-05-08,2036.17
6239,12492,802,2023-06-15,4971.61
6240,12493,802,2023-07-12,1990.54
6241,12496,802,2023-10-13,2044.18
6242,12497,802,2023-11-13,2493.39
6243,12498,802,2024-02-12,3914.55
6244,12499,802,2024-03-14,2200.82
6245,12501,802,2024-05-14,1737.38
6246,12503,803,2023-01-09,148.6
6247,12504,803,2023-02-06,3987.73
6248,12505,803,2023-03-18,1964.69
6249,12506,803,2023-04-18,1939.8
6250,12512,803,2023-10-14,2612.85
6251,12513,803,2023-11-08,3124.16
6252,12516,803,2024-03-11,4715.11
6253,12520,804,2023-04-18,824.59
6254,12528,804,2023-12-07,1469.45
6255,12529,804,2024-01-15,1921.59
6256,12530,804,2024-02-13,685.52
6257,12531,804,2024-03-10,1902.15
6258,12535,805,2023-01-20,3756.65
6259,12539,805,2023-05-02,2214.9
6260,12540,805,2023-06-12,4599.11
6261,12541,805,2023-07-20,2447.89
6262,12542,805,2023-08-12,132.71
6263,12546,805,2023-12-09,33.96
6264,12550,805,2024-06-06,2415.48
6265,12551,805,2024-08-10,2327.56
6266,12553,806,2023-01-02,3079.62
6267,12554,806,2023-02-04,3505.51
6268,12555,806,2023-03-15,2013.19
6269,12558,806,2023-06-06,1900.97
6270,12559,806,2023-07-03,292.29
6271,12560,806,2023-08-19,448.11
6272,12562,806,2023-10-05,4058.87
6273,12566,806,2024-07-13,960.83
6274,12572,807,2023-04-20,1910.83
6275,12574,807,2023-06-16,3614.17
6276,12575,807,2023-07-03,4839.29
6277,12576,807,2023-08-09,2714.07
6278,12579,807,2024-01-02,2883.51
6279,12580,807,2024-03-17,3477.0
6280,12584,808,2023-01-13,3147.51
6281,12585,808,2023-02-21,4076.7
6282,12587,808,2023-04-14,3732.28
6283,12589,808,2023-06-05,1020.89
6284,12590,808,2023-07-21,931.05
6285,12593,808,2023-10-04,667.07
6286,12594,808,2023-11-14,463.92
6287,12595,808,2024-01-17,975.65
6288,12600,809,2023-02-05,3853.09
6289,12603,809,2023-05-10,4636.03
6290,12605,809,2023-07-02,4283.75
6291,12606,809,2023-08-19,3544.06
6292,12608,809,2023-10-17,3767.11
6293,12609,809,2024-01-11,32.2
6294,12611,809,2024-06-11,4283.34
6295,12613,810,2023-01-19,869.57
6296,12615,810,2023-03-03,2236.66
6297,12616,810,2023-04-05,2355.1
6298,12619,810,2023-07-07,2808.22
6299,12620,810,2023-08-10,544.14
6300,12623,810,2024-04-05,2327.74
6301,12625,810,2024-09-13,2548.14
6302,12630,811,2023-05-07,1833.89
6303,12632,811,2023-07-02,3629.04
6304,12635,811,2023-10-13,122.0
6305,12637,811,2023-12-09,3936.54
6306,12640,812,2023-01-10,4014.62
6307,12641,812,2023-02-05,1058.33
6308,12645,812,2023-06-08,3394.8
6309,12646,812,2023-07-15,4746.41
6310,12647,812,2023-08-17,4392.89
6311,12649,812,2023-10-20,1894.95
6312,12650,812,2023-11-19,1478.07
6313,12653,812,2024-02-14,1124.57
6314,12656,813,2023-01-11,3060.47
6315,12666,813,2023-11-14,1813.4
6316,12668,813,2024-01-18,2663.11
6317,12672,813,2024-09-18,4964.88
6318,12674,814,2023-02-04,1035.75
6319,12678,814,2023-06-18,1615.33
6320,12679,814,2023-07-17,1138.79
6321,12681,814,2023-09-02,3806.3
6322,12682,814,2023-10-03,1061.61
6323,12683,814,2023-11-19,2514.0
6324,12687,814,2024-04-15,1830.92
6325,12693,815,2023-03-02,4055.63
6326,12694,815,2023-04-07,4186.82
6327,12695,815,2023-05-02,1070.02
6328,12696,815,2023-06-18,3650.67
6329,12697,815,2023-07-05,310.77
6330,12698,815,2023-08-03,3157.22
6331,12700,815,2023-10-21,4576.52
6332,12701,815,2024-01-12,1531.67
6333,12703,815,2024-05-04,930.37
6334,12708,816,2023-03-10,1190.0
6335,12710,816,2023-05-10,3617.44
6336,12711,816,2023-06-04,131.33
6337,12715,816,2023-10-21,2465.1
6338,12719,816,2024-04-18,980.13
6339,12723,817,2023-02-05,48.51
6340,12724,817,2023-03-05,1002.87
6341,12725,817,2023-04-11,2904.61
6342,12728,817,2023-07-13,4040.0
6343,12730,817,2023-09-06,4283.97
6344,12732,817,2023-12-11,2889.83
6345,12737,817,2024-09-12,366.88
6346,12742,818,2023-05-03,3744.81
6347,12743,818,2023-06-15,4880.24
6348,12744,818,2023-07-06,3927.04
6349,12746,818,2023-09-16,4839.56
6350,12750,818,2024-02-10,3041.0
6351,12756,819,2023-02-21,4619.11
6352,12760,819,2023-06-08,2411.17
6353,12761,819,2023-07-07,183.97
6354,12762,819,2023-08-16,2571.02
6355,12763,819,2023-09-07,1813.84
6356,12764,819,2023-10-19,3962.64
6357,12770,820,2023-01-19,1502.74
6358,12776,820,2023-07-14,4593.39
6359,12777,820,2023-08-05,381.21
6360,12778,820,2023-09-18,156.86
6361,12781,820,2024-03-16,3007.84
6362,12782,820,2024-04-18,2579.98
6363,12783,820,2024-07-07,3036.69
6364,12786,821,2023-02-20,2736.74
6365,12787,821,2023-03-19,1948.35
6366,12788,821,2023-04-04,3947.08
6367,12794,821,2023-10-09,1584.26
6368,12797,821,2024-03-14,3917.09
6369,12800,821,2024-06-02,3532.92
6370,12801,821,2024-07-02,4116.3
6371,12803,822,2023-01-15,4425.49
6372,12804,822,2023-02-05,3239.06
6373,12806,822,2023-04-06,1787.08
6374,12814,822,2023-12-15,4715.06
6375,12815,822,2024-05-13,1720.09
6376,12816,822,2024-07-13,4477.29
6377,12817,822,2024-08-10,599.94
6378,12818,822,2024-09-20,4861.14
6379,12820,823,2023-02-15,3266.74
6380,12822,823,2023-04-07,3213.06
6381,12823,823,2023-05-19,337.27
6382,12824,823,2023-06-12,3918.97
6383,12830,823,2024-01-08,4156.4
6384,12831,823,2024-03-18,918.48
6385,12832,823,2024-04-03,319.86
6386,12833,823,2024-06-05,1594.52
6387,12835,823,2024-08-02,4488.44
6388,12837,824,2023-02-09,1495.04
6389,12838,824,2023-03-08,4921.3
6390,12839,824,2023-04-04,2631.49
6391,12840,824,2023-05-04,4752.92
6392,12842,824,2023-07-18,1753.32
6393,12846,824,2023-11-19,2333.73
6394,12847,824,2023-12-06,4490.88
6395,12848,824,2024-01-05,379.89
6396,12852,824,2024-07-20,3087.11
6397,12853,824,2024-08-02,3558.45
6398,12855,825,2023-01-18,1037.12
6399,12856,825,2023-02-16,410.64
6400,12859,825,2023-05-09,3361.93
6401,12861,825,2023-07-07,1467.78
6402,12868,825,2024-05-09,1506.25
6403,12869,825,2024-07-20,3682.88
6404,12872,826,2023-01-08,3286.47
6405,12873,826,2023-02-12,3455.09
6406,12875,826,2023-04-12,4945.18
6407,12876,826,2023-05-17,2688.02
6408,12877,826,2023-06-15,2213.45
6409,12881,826,2023-10-17,431.69
6410,12882,826,2023-11-20,3472.6
6411,12883,826,2024-01-21,2819.16
6412,12884,826,2024-03-07,843.67
6413,12885,826,2024-04-08,1553.11
6414,12886,826,2024-07-04,4270.82
6415,12888,827,2023-02-14,3257.33
6416,12889,827,2023-03-16,4095.43
6417,12890,827,2023-04-09,3479.3
6418,12891,827,2023-05-07,4919.83
6419,12892,827,2023-06-14,466.15
6420,12894,827,2023-08-13,1927.52
6421,12896,827,2023-10-21,3549.81
6422,12897,827,2023-12-17,4274.85
6423,12898,827,2024-01-07,749.9
6424,12899,827,2024-02-16,3100.9
6425,12901,827,2024-07-02,650.85
6426,12902,827,2024-08-06,1814.08
6427,12903,827,2024-09-02,1173.02
6428,12906,828,2023-03-06,289.58
6429,12909,828,2023-06-06,1491.54
6430,12910,828,2023-07-11,3747.42
6431,12914,828,2024-01-09,731.8
6432,12917,828,2024-07-21,3910.75
6433,12918,828,2024-09-21,2292.71
6434,12919,829,2023-01-05,3663.21
6435,12921,829,2023-03-20,3535.43
6436,12923,829,2023-05-13,4813.48
6437,12925,829,2023-07-02,2231.1
6438,12927,829,2023-09-02,3099.82
6439,12928,829,2023-10-21,2567.49
6440,12932,829,2024-07-10,4064.08
6441,12933,830,2023-01-08,1977.97
6442,12934,830,2023-02-15,2698.08
6443,12936,830,2023-04-16,3393.69
6444,12937,830,2023-05-20,2268.55
6445,12941,830,2023-09-16,717.15
6446,12942,830,2023-10-10,4218.69
6447,12943,830,2024-03-04,220.27
6448,12945,831,2023-01-12,3360.92
6449,12948,831,2023-04-09,2376.43
6450,12949,831,2023-05-18,578.77
6451,12951,831,2023-07-07,3924.06
6452,12953,831,2023-09-18,4821.01
6453,12957,831,2024-02-05,3021.59
6454,12959,831,2024-04-08,3214.85
6455,12960,831,2024-05-16,4401.64
6456,12961,831,2024-06-08,922.77
6457,12965,832,2023-04-13,914.06
6458,12966,832,2023-05-07,2558.67
6459,12967,832,2023-06-21,2494.05
6460,12969,832,2023-08-15,1702.08
6461,12970,832,2023-09-18,1261.19
6462,12971,832,2023-10-17,2785.8
6463,12972,832,2023-11-21,1497.85
6464,12973,832,2024-03-07,805.64
6465,12975,832,2024-05-16,2815.54
6466,12976,832,2024-06-08,1545.87
6467,12977,832,2024-08-21,927.44
6468,12978,832,2024-09-08,4708.27
6469,12984,833,2023-06-17,3794.09
6470,12985,833,2023-07-13,1456.77
6471,12989,833,2023-12-09,4664.06
6472,12990,833,2024-03-13,544.59
6473,12991,833,2024-04-20,4913.61
6474,12992,833,2024-08-05,4916.46
6475,12994,834,2023-02-20,1420.01
6476,12996,834,2023-04-02,2887.5
6477,12997,834,2023-05-18,2014.76
6478,12998,834,2023-06-03,571.08
6479,13000,834,2023-08-03,3496.64
6480,13001,834,2023-09-02,534.16
6481,13004,834,2024-02-13,3250.27
6482,13005,834,2024-04-06,2274.44
6483,13012,835,2023-04-03,4051.91
6484,13013,835,2023-05-09,660.7
6485,13014,835,2023-06-14,2289.12
6486,13018,835,2023-10-11,696.3
6487,13019,835,2023-11-15,4150.81
6488,13024,835,2024-04-12,4265.48
6489,13027,836,2023-01-18,1624.1
6490,13029,836,2023-03-19,3320.61
6491,13032,836,2023-06-04,2116.02
6492,13033,836,2023-07-04,3155.92
6493,13035,836,2023-09-06,3555.49
6494,13036,836,2023-10-13,3845.24
6495,13037,836,2023-11-03,88.62
6496,13038,836,2023-12-09,2573.15
6497,13039,836,2024-01-07,4162.88
6498,13040,836,2024-03-05,1709.95
6499,13043,836,2024-09-14,2728.99
6500,13045,837,2023-02-02,2810.05
6501,13047,837,2023-04-04,1017.34
6502,13051,837,2023-08-15,1395.46
6503,13052,837,2023-09-16,2883.64
6504,13060,838,2023-02-05,3246.54
6505,13061,838,2023-03-05,2043.54
6506,13062,838,2023-04-19,157.63
6507,13065,838,2023-07-13,3332.48
6508,13066,838,2023-08-12,4434.07
6509,13067,838,2023-09-06,2963.66
6510,13069,838,2024-02-19,2988.4
6511,13072,839,2023-01-05,2221.4
6512,13078,839,2023-07-12,1641.62
6513,13081,839,2023-10-21,451.85
6514,13082,839,2023-11-09,2855.07
6515,13083,839,2024-01-02,1849.05
6516,13086,839,2024-05-13,4517.78
6517,13089,840,2023-01-20,1714.46
6518,13090,840,2023-02-02,4729.42
6519,13092,840,2023-04-02,1817.64
6520,13093,840,2023-05-18,2254.93
6521,13094,840,2023-06-07,3863.8
6522,13095,840,2023-07-21,1303.17
6523,13096,840,2023-08-19,2073.38
6524,13098,840,2023-10-16,731.65
6525,13099,840,2023-11-10,2001.66
6526,13102,840,2024-08-10,369.39
6527,13110,841,2023-08-19,3078.57
6528,13112,841,2023-10-09,1863.06
6529,13113,841,2024-01-03,2110.29
6530,13116,841,2024-07-02,3631.62
6531,13117,841,2024-08-13,3105.0
6532,13120,842,2023-03-07,362.97
6533,13122,842,2023-05-14,4261.26
6534,13123,842,2023-06-18,4183.43
6535,13124,842,2023-07-02,1571.04
6536,13126,842,2023-09-18,136.37
6537,13127,842,2023-10-04,2273.62
6538,13130,842,2024-06-19,4488.24
6539,13131,842,2024-08-07,3650.39
6540,13132,843,2023-01-02,2639.71
6541,13136,843,2023-05-15,450.39
6542,13139,843,2023-08-07,4233.42
6543,13141,843,2023-10-15,2948.64
6544,13143,843,2024-03-17,4261.95
6545,13148,844,2023-02-06,4414.91
6546,13149,844,2023-03-17,4632.42
6547,13151,844,2023-05-07,3230.26
6548,13152,844,2023-06-15,2321.36
6549,13153,844,2023-07-08,3423.01
6550,13154,844,2023-08-09,3885.34
6551,13156,844,2023-10-13,2262.11
6552,13157,844,2023-11-11,3273.33
6553,13158,844,2023-12-07,2714.38
6554,13159,844,2024-01-10,3800.35
6555,13161,844,2024-04-15,2938.53
6556,13164,845,2023-01-14,760.68
6557,13165,845,2023-02-15,3704.04
6558,13166,845,2023-03-14,1238.33
6559,13168,845,2023-05-14,2421.07
6560,13171,845,2023-08-03,2844.27
6561,13174,845,2023-11-05,326.79
6562,13179,846,2023-01-08,3305.04
6563,13180,846,2023-02-16,3773.98
6564,13182,846,2023-04-05,2769.39
6565,13183,846,2023-05-05,507.79
6566,13186,846,2023-08-10,3114.7
6567,13189,846,2023-11-07,1799.31
6568,13191,846,2024-02-12,2914.49
6569,13193,846,2024-07-04,1881.03
6570,13197,847,2023-04-09,429.93
6571,13198,847,2023-05-04,2588.23
6572,13201,847,2023-08-06,2741.98
6573,13203,847,2023-10-11,1135.06
6574,13204,847,2023-12-12,4898.39
6575,13205,847,2024-03-05,3957.41
6576,13206,847,2024-05-16,1464.2
6577,13207,847,2024-08-16,1568.6
6578,13209,848,2023-02-09,596.29
6579,13210,848,2023-03-06,2726.67
6580,13213,848,2023-06-07,326.6
6581,13214,848,2023-07-19,262.21
6582,13218,848,2024-01-03,2038.48
6583,13220,848,2024-04-08,4862.33
6584,13226,849,2023-04-09,1252.44
6585,13228,849,2023-06-18,1478.28
6586,13231,849,2023-09-03,2999.08
6587,13232,849,2023-10-08,902.64
6588,13233,849,2023-11-04,2915.56
6589,13234,849,2023-12-16,2803.87
6590,13235,849,2024-01-11,172.69
6591,13237,849,2024-06-02,3760.26
6592,13238,849,2024-07-07,1614.22
6593,13239,850,2023-01-05,1704.16
6594,13245,850,2023-07-07,819.99
6595,13247,850,2023-09-16,2356.73
6596,13249,850,2023-11-15,4701.26
6597,13250,850,2023-12-21,1508.77
6598,13251,850,2024-06-21,734.69
6599,13254,851,2023-03-18,665.36
6600,13255,851,2023-04-10,2671.63
6601,13256,851,2023-05-09,155.91
6602,13257,851,2023-06-19,1435.89
6603,13259,851,2023-08-15,1378.42
6604,13260,851,2023-09-21,1882.48
6605,13264,851,2024-05-19,98.01
6606,13265,851,2024-08-17,354.01
6607,13267,852,2023-01-10,4795.89
6608,13268,852,2023-02-08,2142.93
6609,13272,852,2023-06-10,2700.23
6610,13282,853,2023-01-21,3337.29
6611,13283,853,2023-02-08,1786.19
6612,13285,853,2023-04-14,2830.02
6613,13286,853,2023-05-03,1444.59
6614,13289,853,2023-08-05,1038.96
6615,13290,853,2023-09-14,1232.32
6616,13291,853,2023-10-09,521.71
6617,13293,853,2024-01-04,2361.85
6618,13295,854,2023-01-07,4582.79
6619,13296,854,2023-02-09,2361.21
6620,13297,854,2023-03-05,398.98
6621,13298,854,2023-04-11,1154.4
6622,13299,854,2023-05-20,3376.76
6623,13302,854,2023-08-02,1442.47
6624,13303,854,2023-09-04,2452.55
6625,13306,854,2024-04-10,4271.35
6626,13309,855,2023-01-16,4893.24
6627,13311,855,2023-03-15,655.89
6628,13312,855,2023-04-11,642.67
6629,13315,855,2023-07-19,1778.04
6630,13318,855,2023-10-03,4970.03
6631,13319,855,2023-12-13,3127.67
6632,13321,855,2024-04-02,1844.85
6633,13324,855,2024-09-08,4873.31
6634,13326,856,2023-02-04,3762.56
6635,13329,856,2023-05-04,3548.67
6636,13332,856,2023-08-13,1567.53
6637,13338,856,2024-09-18,4047.71
6638,13339,857,2023-01-04,1078.65
6639,13341,857,2023-03-20,4224.75
6640,13342,857,2023-04-16,3049.73
6641,13344,857,2023-06-02,4028.79
6642,13345,857,2023-07-12,499.18
6643,13347,857,2023-09-11,1862.1
6644,13348,857,2023-10-13,3135.45
6645,13349,857,2023-11-09,3604.85
6646,13352,857,2024-08-19,4756.37
6647,13354,858,2023-02-21,3799.14
6648,13355,858,2023-03-17,4901.15
6649,13356,858,2023-04-15,932.22
6650,13357,858,2023-05-03,3253.58
6651,13359,858,2023-07-08,2939.67
6652,13362,858,2023-10-03,1635.46
6653,13366,858,2024-08-15,4104.28
6654,13368,859,2023-02-21,1059.39
6655,13370,859,2023-04-20,2913.47
6656,13373,859,2023-07-20,3422.4
6657,13375,859,2023-09-04,2526.21
6658,13380,859,2024-03-16,2214.02
6659,13382,859,2024-05-05,140.4
6660,13383,859,2024-06-19,895.46
6661,13384,859,2024-07-15,2588.02
6662,13387,860,2023-02-20,3174.14
6663,13389,860,2023-04-08,3461.68
6664,13390,860,2023-05-13,220.93
6665,13391,860,2023-06-13,2936.23
6666,13392,860,2023-07-15,845.11
6667,13393,860,2023-08-15,486.92
6668,13397,860,2024-02-03,3503.68
6669,13398,860,2024-03-14,3246.2
6670,13400,860,2024-05-04,3828.5
6671,13407,861,2023-05-15,3393.86
6672,13408,861,2023-06-03,4541.92
6673,13412,861,2023-10-02,1265.75
6674,13413,861,2023-11-05,489.76
6675,13420,862,2023-03-15,4411.09
6676,13421,862,2023-04-17,2933.42
6677,13422,862,2023-05-11,815.03
6678,13425,862,2023-08-15,4786.1
6679,13426,862,2023-09-18,3405.22
6680,13428,862,2023-11-03,1176.87
6681,13429,862,2023-12-16,1719.41
6682,13432,862,2024-07-17,1715.56
