id_cliente,id_fatura,dt_emissao_fatura,dt_vencimento_fatura,valor_fatura
866,13491,2024-09-01,2024-09-06,4936.53
867,13492,2023-01-01,2023-01-06,610.5
867,13493,2023-02-01,2023-02-06,1818.89
867,13494,2023-03-01,2023-03-06,4593.37
867,13495,2023-04-01,2023-04-06,921.62
867,13496,2023-05-01,2023-05-06,419.7
867,13497,2023-06-01,2023-06-06,775.33
867,13498,2023-07-01,2023-07-06,95.49
867,13499,2023-08-01,2023-08-06,4399.42
867,13500,2023-09-01,2023-09-06,1838.02
867,13501,2023-10-01,2023-10-06,4875.04
867,13502,2023-11-01,2023-11-06,2344.88
867,13503,2023-12-01,2023-12-06,2693.59
867,13504,2024-02-01,2024-02-06,648.58
867,13505,2024-03-01,2024-03-06,1568.33
867,13506,2024-04-01,2024-04-06,1239.6
867,13507,2024-05-01,2024-05-06,4809.01
867,13508,2024-06-01,2024-06-06,2517.39
867,13509,2024-07-01,2024-07-06,2583.43
867,13510,2024-09-01,2024-09-06,408.02
868,13511,2023-01-01,2023-01-06,595.95
868,13512,2023-02-01,2023-02-06,1351.67
868,13513,2023-03-01,2023-03-06,3360.57
868,13514,2023-04-01,2023-04-06,2853.58
868,13515,2023-05-01,2023-05-06,146.09
868,13516,2023-06-01,2023-06-06,4162.3
868,13517,2023-07-01,2023-07-06,3086.92
868,13518,2023-08-01,2023-08-06,3976.17
868,13519,2023-09-01,2023-09-06,1517.67
868,13520,2023-10-01,2023-10-06,4045.93
868,13521,2023-11-01,2023-11-06,186.58
868,13522,2023-12-01,2023-12-06,106.8
868,13523,2024-01-01,2024-01-06,1337.2
868,13524,2024-02-01,2024-02-06,42.68
868,13525,2024-05-01,2024-05-06,49.48
868,13526,2024-06-01,2024-06-06,2365.26
869,13527,2023-01-01,2023-01-06,1344.92
869,13528,2023-02-01,2023-02-06,1575.41
869,13529,2023-03-01,2023-03-06,552.53
869,13530,2023-04-01,2023-04-06,3696.15
869,13531,2023-05-01,2023-05-06,4280.79
869,13532,2023-06-01,2023-06-06,118.17
869,13533,2023-07-01,2023-07-06,1202.31
869,13534,2023-08-01,2023-08-06,4429.01
869,13535,2023-09-01,2023-09-06,4985.36
869,13536,2023-10-01,2023-10-06,1080.45
869,13537,2023-11-01,2023-11-06,1714.3
869,13538,2024-05-01,2024-05-06,3735.33
869,13539,2024-07-01,2024-07-06,3310.99
869,13540,2024-08-01,2024-08-06,72.85
869,13541,2024-09-01,2024-09-06,266.06
870,13542,2023-01-01,2023-01-06,692.18
870,13543,2023-02-01,2023-02-06,3411.92
870,13544,2023-03-01,2023-03-06,2473.76
870,13545,2023-04-01,2023-04-06,3981.54
870,13546,2023-05-01,2023-05-06,3382.82
870,13547,2023-06-01,2023-06-06,3374.6
870,13548,2023-07-01,2023-07-06,4259.33
870,13549,2023-08-01,2023-08-06,1085.74
870,13550,2023-09-01,2023-09-06,3923.66
870,13551,2023-10-01,2023-10-06,794.05
870,13552,2023-11-01,2023-11-06,1304.53
870,13553,2024-01-01,2024-01-06,3898.18
870,13554,2024-03-01,2024-03-06,4849.38
870,13555,2024-04-01,2024-04-06,2752.45
870,13556,2024-05-01,2024-05-06,821.66
870,13557,2024-06-01,2024-06-06,2694.52
870,13558,2024-09-01,2024-09-06,4209.94
871,13559,2023-01-01,2023-01-06,354.89
871,13560,2023-02-01,2023-02-06,4869.61
871,13561,2023-03-01,2023-03-06,1349.37
871,13562,2023-04-01,2023-04-06,186.14
871,13563,2023-05-01,2023-05-06,4237.92
871,13564,2023-06-01,2023-06-06,3699.29
871,13565,2023-07-01,2023-07-06,3814.42
871,13566,2023-08-01,2023-08-06,593.78
871,13567,2023-09-01,2023-09-06,3244.41
871,13568,2023-10-01,2023-10-06,1726.91
871,13569,2023-11-01,2023-11-06,2693.16
871,13570,2024-01-01,2024-01-06,2251.0
871,13571,2024-02-01,2024-02-06,4170.14
871,13572,2024-03-01,2024-03-06,2093.0
871,13573,2024-07-01,2024-07-06,4974.25
871,13574,2024-08-01,2024-08-06,4976.42
872,13575,2023-01-01,2023-01-06,4447.42
872,13576,2023-02-01,2023-02-06,2844.42
872,13577,2023-03-01,2023-03-06,4956.66
872,13578,2023-04-01,2023-04-06,1151.03
872,13579,2023-05-01,2023-05-06,4768.69
872,13580,2023-06-01,2023-06-06,1036.93
872,13581,2023-07-01,2023-07-06,3851.44
872,13582,2023-08-01,2023-08-06,4876.79
872,13583,2023-09-01,2023-09-06,2761.6
872,13584,2023-10-01,2023-10-06,500.48
872,13585,2024-01-01,2024-01-06,4246.85
872,13586,2024-04-01,2024-04-06,609.64
872,13587,2024-05-01,2024-05-06,2041.64
872,13588,2024-07-01,2024-07-06,1646.05
873,13589,2023-01-01,2023-01-06,3665.32
873,13590,2023-02-01,2023-02-06,2737.38
873,13591,2023-03-01,2023-03-06,4959.07
873,13592,2023-04-01,2023-04-06,2531.59
873,13593,2023-05-01,2023-05-06,4283.09
873,13594,2023-06-01,2023-06-06,2819.77
873,13595,2023-07-01,2023-07-06,322.77
873,13596,2023-08-01,2023-08-06,3606.07
873,13597,2023-09-01,2023-09-06,1050.28
873,13598,2023-10-01,2023-10-06,2738.57
873,13599,2023-11-01,2023-11-06,4828.5
873,13600,2023-12-01,2023-12-06,3620.59
873,13601,2024-02-01,2024-02-06,1442.28
873,13602,2024-05-01,2024-05-06,1835.05
874,13603,2023-01-01,2023-01-06,4698.08
874,13604,2023-02-01,2023-02-06,2676.69
874,13605,2023-03-01,2023-03-06,1016.4
874,13606,2023-04-01,2023-04-06,4458.03
874,13607,2023-05-01,2023-05-06,409.83
874,13608,2023-06-01,2023-06-06,79.97
874,13609,2023-07-01,2023-07-06,395.35
874,13610,2023-08-01,2023-08-06,302.57
874,13611,2023-09-01,2023-09-06,780.06
874,13612,2023-10-01,2023-10-06,3023.41
874,13613,2023-11-01,2023-11-06,3080.77
874,13614,2023-12-01,2023-12-06,116.16
874,13615,2024-01-01,2024-01-06,2697.5
874,13616,2024-04-01,2024-04-06,4718.59
874,13617,2024-05-01,2024-05-06,804.77
875,13618,2023-01-01,2023-01-06,1671.03
875,13619,2023-02-01,2023-02-06,943.68
875,13620,2023-03-01,2023-03-06,2773.62
875,13621,2023-04-01,2023-04-06,3498.14
875,13622,2023-05-01,2023-05-06,3768.83
875,13623,2023-06-01,2023-06-06,2833.16
875,13624,2023-07-01,2023-07-06,2821.02
875,13625,2023-08-01,2023-08-06,1272.15
875,13626,2023-09-01,2023-09-06,406.19
875,13627,2023-10-01,2023-10-06,1629.65
875,13628,2023-12-01,2023-12-06,2997.81
875,13629,2024-01-01,2024-01-06,4789.16
875,13630,2024-02-01,2024-02-06,1328.56
875,13631,2024-04-01,2024-04-06,494.05
875,13632,2024-08-01,2024-08-06,1973.62
875,13633,2024-09-01,2024-09-06,1677.8
876,13634,2023-01-01,2023-01-06,3935.98
876,13635,2023-02-01,2023-02-06,364.27
876,13636,2023-03-01,2023-03-06,2675.96
876,13637,2023-04-01,2023-04-06,4518.57
876,13638,2023-05-01,2023-05-06,1844.29
876,13639,2023-06-01,2023-06-06,896.61
876,13640,2023-07-01,2023-07-06,230.56
876,13641,2023-08-01,2023-08-06,2015.66
876,13642,2023-09-01,2023-09-06,2961.46
876,13643,2023-10-01,2023-10-06,3478.0
876,13644,2024-01-01,2024-01-06,2286.13
876,13645,2024-02-01,2024-02-06,162.41
876,13646,2024-03-01,2024-03-06,4385.77
876,13647,2024-07-01,2024-07-06,1201.64
876,13648,2024-09-01,2024-09-06,3382.9
877,13649,2023-01-01,2023-01-06,1692.58
877,13650,2023-02-01,2023-02-06,3977.02
877,13651,2023-03-01,2023-03-06,3946.9
877,13652,2023-04-01,2023-04-06,500.95
877,13653,2023-05-01,2023-05-06,2578.33
877,13654,2023-06-01,2023-06-06,4050.77
877,13655,2023-07-01,2023-07-06,2589.58
877,13656,2023-08-01,2023-08-06,745.35
877,13657,2023-09-01,2023-09-06,2446.88
877,13658,2023-10-01,2023-10-06,4544.87
877,13659,2023-12-01,2023-12-06,3490.57
877,13660,2024-02-01,2024-02-06,2462.6
877,13661,2024-03-01,2024-03-06,3810.89
877,13662,2024-04-01,2024-04-06,1045.44
877,13663,2024-07-01,2024-07-06,546.82
877,13664,2024-09-01,2024-09-06,2123.1
878,13665,2023-01-01,2023-01-06,4256.04
878,13666,2023-02-01,2023-02-06,2122.32
878,13667,2023-03-01,2023-03-06,3384.65
878,13668,2023-04-01,2023-04-06,171.73
878,13669,2023-05-01,2023-05-06,2290.61
878,13670,2023-06-01,2023-06-06,573.23
878,13671,2023-07-01,2023-07-06,3995.14
878,13672,2023-08-01,2023-08-06,1178.43
878,13673,2023-09-01,2023-09-06,3588.44
878,13674,2023-10-01,2023-10-06,3793.49
878,13675,2023-12-01,2023-12-06,4679.03
878,13676,2024-02-01,2024-02-06,4275.59
878,13677,2024-03-01,2024-03-06,2840.56
878,13678,2024-04-01,2024-04-06,2337.43
878,13679,2024-06-01,2024-06-06,464.72
878,13680,2024-07-01,2024-07-06,1273.74
878,13681,2024-08-01,2024-08-06,3480.57
879,13682,2023-01-01,2023-01-06,135.32
879,13683,2023-02-01,2023-02-06,1851.42
879,13684,2023-03-01,2023-03-06,3903.07
879,13685,2023-04-01,2023-04-06,3121.11
879,13686,2023-05-01,2023-05-06,4208.48
879,13687,2023-06-01,2023-06-06,2649.78
879,13688,2023-07-01,2023-07-06,4258.45
879,13689,2023-08-01,2023-08-06,1796.14
879,13690,2023-09-01,2023-09-06,335.06
879,13691,2023-10-01,2023-10-06,1368.37
879,13692,2023-11-01,2023-11-06,2934.51
879,13693,2023-12-01,2023-12-06,1490.34
879,13694,2024-02-01,2024-02-06,4898.31
879,13695,2024-03-01,2024-03-06,2254.84
879,13696,2024-04-01,2024-04-06,2168.05
879,13697,2024-05-01,2024-05-06,1355.67
879,13698,2024-07-01,2024-07-06,1051.83
879,13699,2024-08-01,2024-08-06,1988.54
880,13700,2023-01-01,2023-01-06,1602.03
880,13701,2023-02-01,2023-02-06,3216.68
880,13702,2023-03-01,2023-03-06,4516.2
880,13703,2023-04-01,2023-04-06,337.74
880,13704,2023-05-01,2023-05-06,590.85
880,13705,2023-06-01,2023-06-06,4458.28
880,13706,2023-07-01,2023-07-06,4161.75
880,13707,2023-08-01,2023-08-06,3839.08
880,13708,2023-09-01,2023-09-06,1740.78
880,13709,2023-10-01,2023-10-06,2468.37
880,13710,2023-11-01,2023-11-06,3904.37
880,13711,2023-12-01,2023-12-06,4726.35
880,13712,2024-02-01,2024-02-06,1206.86
880,13713,2024-05-01,2024-05-06,741.28
880,13714,2024-06-01,2024-06-06,4931.61
880,13715,2024-07-01,2024-07-06,2055.61
880,13716,2024-08-01,2024-08-06,3027.3
880,13717,2024-09-01,2024-09-06,4939.55
881,13718,2023-01-01,2023-01-06,2665.55
881,13719,2023-02-01,2023-02-06,4881.64
881,13720,2023-03-01,2023-03-06,3371.59
881,13721,2023-04-01,2023-04-06,965.56
881,13722,2023-05-01,2023-05-06,4976.75
881,13723,2023-06-01,2023-06-06,4385.29
881,13724,2023-07-01,2023-07-06,172.15
881,13725,2023-08-01,2023-08-06,62.05
881,13726,2023-09-01,2023-09-06,40.18
881,13727,2023-10-01,2023-10-06,4749.5
881,13728,2024-01-01,2024-01-06,207.56
881,13729,2024-07-01,2024-07-06,447.89
881,13730,2024-09-01,2024-09-06,2148.36
882,13731,2023-01-01,2023-01-06,4965.2
882,13732,2023-02-01,2023-02-06,1043.45
882,13733,2023-03-01,2023-03-06,2524.62
882,13734,2023-04-01,2023-04-06,3250.41
882,13735,2023-05-01,2023-05-06,2944.47
882,13736,2023-06-01,2023-06-06,333.99
882,13737,2023-07-01,2023-07-06,3879.13
882,13738,2023-08-01,2023-08-06,1457.38
882,13739,2023-09-01,2023-09-06,3106.84
882,13740,2023-10-01,2023-10-06,4389.02
882,13741,2023-11-01,2023-11-06,3259.03
882,13742,2023-12-01,2023-12-06,1358.25
882,13743,2024-02-01,2024-02-06,4095.4
882,13744,2024-04-01,2024-04-06,4154.1
882,13745,2024-05-01,2024-05-06,3003.56
882,13746,2024-07-01,2024-07-06,4869.2
883,13747,2023-01-01,2023-01-06,1262.55
883,13748,2023-02-01,2023-02-06,3341.23
883,13749,2023-03-01,2023-03-06,4382.93
883,13750,2023-04-01,2023-04-06,2035.78
883,13751,2023-05-01,2023-05-06,4561.46
883,13752,2023-06-01,2023-06-06,3744.63
883,13753,2023-07-01,2023-07-06,801.92
883,13754,2023-08-01,2023-08-06,4543.24
883,13755,2023-09-01,2023-09-06,1550.74
883,13756,2023-10-01,2023-10-06,1779.42
883,13757,2023-12-01,2023-12-06,3731.46
883,13758,2024-03-01,2024-03-06,3561.16
883,13759,2024-04-01,2024-04-06,4018.54
883,13760,2024-07-01,2024-07-06,991.88
884,13761,2023-01-01,2023-01-06,1466.25
884,13762,2023-02-01,2023-02-06,1237.18
884,13763,2023-03-01,2023-03-06,2111.56
884,13764,2023-04-01,2023-04-06,2790.23
884,13765,2023-05-01,2023-05-06,57.26
884,13766,2023-06-01,2023-06-06,3575.68
884,13767,2023-07-01,2023-07-06,2458.3
884,13768,2023-08-01,2023-08-06,3643.85
884,13769,2023-09-01,2023-09-06,1495.3
884,13770,2023-10-01,2023-10-06,209.29
884,13771,2023-12-01,2023-12-06,4162.32
884,13772,2024-01-01,2024-01-06,1218.6
884,13773,2024-03-01,2024-03-06,1627.06
884,13774,2024-04-01,2024-04-06,3359.84
884,13775,2024-05-01,2024-05-06,2462.97
885,13776,2023-01-01,2023-01-06,3157.97
885,13777,2023-02-01,2023-02-06,1842.6
885,13778,2023-03-01,2023-03-06,3583.37
885,13779,2023-04-01,2023-04-06,4913.01
885,13780,2023-05-01,2023-05-06,1882.37
885,13781,2023-06-01,2023-06-06,82.33
885,13782,2023-07-01,2023-07-06,1584.85
885,13783,2023-08-01,2023-08-06,4547.03
885,13784,2023-09-01,2023-09-06,1943.33
885,13785,2023-10-01,2023-10-06,4204.34
885,13786,2023-11-01,2023-11-06,1951.45
885,13787,2023-12-01,2023-12-06,1378.42
885,13788,2024-01-01,2024-01-06,1868.43
885,13789,2024-02-01,2024-02-06,2234.66
885,13790,2024-03-01,2024-03-06,3435.85
885,13791,2024-07-01,2024-07-06,1057.83
886,13792,2023-01-01,2023-01-06,4868.67
886,13793,2023-02-01,2023-02-06,3722.39
886,13794,2023-03-01,2023-03-06,4703.42
886,13795,2023-04-01,2023-04-06,96.91
886,13796,2023-05-01,2023-05-06,2646.78
886,13797,2023-06-01,2023-06-06,3746.26
886,13798,2023-07-01,2023-07-06,1528.71
886,13799,2023-08-01,2023-08-06,299.49
886,13800,2023-09-01,2023-09-06,2877.45
886,13801,2023-10-01,2023-10-06,2709.48
886,13802,2024-02-01,2024-02-06,4384.63
886,13803,2024-05-01,2024-05-06,160.78
886,13804,2024-07-01,2024-07-06,3115.56
886,13805,2024-09-01,2024-09-06,2376.03
887,13806,2023-01-01,2023-01-06,658.01
887,13807,2023-02-01,2023-02-06,1878.84
887,13808,2023-03-01,2023-03-06,3198.74
887,13809,2023-04-01,2023-04-06,4570.98
887,13810,2023-05-01,2023-05-06,1294.49
887,13811,2023-06-01,2023-06-06,3063.8
887,13812,2023-07-01,2023-07-06,170.89
887,13813,2023-08-01,2023-08-06,684.86
887,13814,2023-09-01,2023-09-06,1132.69
887,13815,2023-10-01,2023-10-06,4076.7
887,13816,2023-11-01,2023-11-06,2225.14
887,13817,2024-03-01,2024-03-06,3817.15
887,13818,2024-04-01,2024-04-06,4739.03
887,13819,2024-08-01,2024-08-06,2625.21
888,13820,2023-01-01,2023-01-06,4690.19
888,13821,2023-02-01,2023-02-06,1202.0
888,13822,2023-03-01,2023-03-06,4394.45
888,13823,2023-04-01,2023-04-06,91.6
888,13824,2023-05-01,2023-05-06,4461.78
888,13825,2023-06-01,2023-06-06,4769.33
888,13826,2023-07-01,2023-07-06,578.1
888,13827,2023-08-01,2023-08-06,1825.52
888,13828,2023-09-01,2023-09-06,1483.4
888,13829,2023-10-01,2023-10-06,3480.03
888,13830,2024-01-01,2024-01-06,4293.2
888,13831,2024-03-01,2024-03-06,4731.44
888,13832,2024-05-01,2024-05-06,3186.29
888,13833,2024-07-01,2024-07-06,3772.76
889,13834,2023-01-01,2023-01-06,4991.05
889,13835,2023-02-01,2023-02-06,3533.38
889,13836,2023-03-01,2023-03-06,3499.01
889,13837,2023-04-01,2023-04-06,2591.44
889,13838,2023-05-01,2023-05-06,3681.96
889,13839,2023-06-01,2023-06-06,2531.38
889,13840,2023-07-01,2023-07-06,566.41
889,13841,2023-08-01,2023-08-06,62.59
889,13842,2023-09-01,2023-09-06,2343.15
889,13843,2023-10-01,2023-10-06,4522.67
889,13844,2023-12-01,2023-12-06,2442.04
889,13845,2024-01-01,2024-01-06,4367.36
889,13846,2024-04-01,2024-04-06,3375.18
889,13847,2024-05-01,2024-05-06,4634.82
889,13848,2024-08-01,2024-08-06,1623.03
890,13849,2023-01-01,2023-01-06,2016.45
890,13850,2023-02-01,2023-02-06,3102.59
890,13851,2023-03-01,2023-03-06,777.05
890,13852,2023-04-01,2023-04-06,3046.1
890,13853,2023-05-01,2023-05-06,1523.49
890,13854,2023-06-01,2023-06-06,2675.6
890,13855,2023-07-01,2023-07-06,1748.63
890,13856,2023-08-01,2023-08-06,232.6
890,13857,2023-09-01,2023-09-06,4112.42
890,13858,2023-10-01,2023-10-06,1673.24
890,13859,2023-12-01,2023-12-06,2361.86
890,13860,2024-01-01,2024-01-06,2413.3
890,13861,2024-04-01,2024-04-06,1440.78
890,13862,2024-06-01,2024-06-06,4266.7
891,13863,2023-01-01,2023-01-06,950.89
891,13864,2023-02-01,2023-02-06,4620.54
891,13865,2023-03-01,2023-03-06,4660.92
891,13866,2023-04-01,2023-04-06,4704.79
891,13867,2023-05-01,2023-05-06,3415.48
891,13868,2023-06-01,2023-06-06,2869.98
891,13869,2023-07-01,2023-07-06,4274.0
891,13870,2023-08-01,2023-08-06,3299.53
891,13871,2023-09-01,2023-09-06,3289.02
891,13872,2023-10-01,2023-10-06,3985.65
891,13873,2023-11-01,2023-11-06,4699.56
891,13874,2023-12-01,2023-12-06,1530.15
891,13875,2024-03-01,2024-03-06,3233.06
891,13876,2024-05-01,2024-05-06,329.92
891,13877,2024-06-01,2024-06-06,1141.43
891,13878,2024-07-01,2024-07-06,3674.68
892,13879,2023-01-01,2023-01-06,3895.77
892,13880,2023-02-01,2023-02-06,4827.99
892,13881,2023-03-01,2023-03-06,1807.99
892,13882,2023-04-01,2023-04-06,2684.48
892,13883,2023-05-01,2023-05-06,1251.11
892,13884,2023-06-01,2023-06-06,4520.22
892,13885,2023-07-01,2023-07-06,1898.94
892,13886,2023-08-01,2023-08-06,3739.88
892,13887,2023-09-01,2023-09-06,1773.68
892,13888,2023-10-01,2023-10-06,1670.07
892,13889,2023-12-01,2023-12-06,4321.25
892,13890,2024-06-01,2024-06-06,2168.17
892,13891,2024-08-01,2024-08-06,4711.93
893,13892,2023-01-01,2023-01-06,2668.99
893,13893,2023-02-01,2023-02-06,4424.03
893,13894,2023-03-01,2023-03-06,1059.84
893,13895,2023-04-01,2023-04-06,341.07
893,13896,2023-05-01,2023-05-06,3427.8
893,13897,2023-06-01,2023-06-06,3835.46
893,13898,2023-07-01,2023-07-06,1106.22
893,13899,2023-08-01,2023-08-06,2950.69
893,13900,2023-09-01,2023-09-06,1923.58
893,13901,2023-10-01,2023-10-06,1231.29
893,13902,2024-02-01,2024-02-06,170.25
893,13903,2024-04-01,2024-04-06,762.15
893,13904,2024-05-01,2024-05-06,304.03
893,13905,2024-08-01,2024-08-06,1089.7
893,13906,2024-09-01,2024-09-06,592.37
894,13907,2023-01-01,2023-01-06,2717.12
894,13908,2023-02-01,2023-02-06,3970.4
894,13909,2023-03-01,2023-03-06,2596.31
894,13910,2023-04-01,2023-04-06,2133.43
894,13911,2023-05-01,2023-05-06,1393.34
894,13912,2023-06-01,2023-06-06,1880.99
894,13913,2023-07-01,2023-07-06,3585.41
894,13914,2023-08-01,2023-08-06,2276.52
894,13915,2023-09-01,2023-09-06,1843.65
894,13916,2023-10-01,2023-10-06,4702.83
894,13917,2023-11-01,2023-11-06,4768.89
894,13918,2023-12-01,2023-12-06,3581.67
894,13919,2024-03-01,2024-03-06,2240.36
894,13920,2024-04-01,2024-04-06,1955.64
894,13921,2024-06-01,2024-06-06,3569.18
894,13922,2024-08-01,2024-08-06,4570.75
895,13923,2023-01-01,2023-01-06,4374.89
895,13924,2023-02-01,2023-02-06,4651.1
895,13925,2023-03-01,2023-03-06,4164.61
895,13926,2023-04-01,2023-04-06,2093.27
895,13927,2023-05-01,2023-05-06,4923.73
895,13928,2023-06-01,2023-06-06,2238.7
895,13929,2023-07-01,2023-07-06,1237.29
895,13930,2023-08-01,2023-08-06,2492.11
895,13931,2023-09-01,2023-09-06,4495.49
895,13932,2023-10-01,2023-10-06,3800.15
895,13933,2023-11-01,2023-11-06,906.87
895,13934,2024-02-01,2024-02-06,4841.39
895,13935,2024-03-01,2024-03-06,3465.83
895,13936,2024-04-01,2024-04-06,3828.22
895,13937,2024-05-01,2024-05-06,4391.19
895,13938,2024-06-01,2024-06-06,4430.51
895,13939,2024-08-01,2024-08-06,652.92
896,13940,2023-01-01,2023-01-06,1130.57
896,13941,2023-02-01,2023-02-06,3812.7
896,13942,2023-03-01,2023-03-06,212.8
896,13943,2023-04-01,2023-04-06,222.93
896,13944,2023-05-01,2023-05-06,2583.22
896,13945,2023-06-01,2023-06-06,3058.33
896,13946,2023-07-01,2023-07-06,37.73
896,13947,2023-08-01,2023-08-06,4297.33
896,13948,2023-09-01,2023-09-06,488.52
896,13949,2023-10-01,2023-10-06,2353.99
896,13950,2024-05-01,2024-05-06,3202.9
897,13951,2023-01-01,2023-01-06,2478.91
897,13952,2023-02-01,2023-02-06,247.7
897,13953,2023-03-01,2023-03-06,3009.24
897,13954,2023-04-01,2023-04-06,2140.43
897,13955,2023-05-01,2023-05-06,3186.69
897,13956,2023-06-01,2023-06-06,2870.22
897,13957,2023-07-01,2023-07-06,1900.16
897,13958,2023-08-01,2023-08-06,4056.68
897,13959,2023-09-01,2023-09-06,333.93
897,13960,2023-10-01,2023-10-06,2517.42
897,13961,2023-12-01,2023-12-06,3726.64
897,13962,2024-04-01,2024-04-06,2834.94
897,13963,2024-05-01,2024-05-06,3113.05
897,13964,2024-09-01,2024-09-06,3807.78
898,13965,2023-01-01,2023-01-06,1100.37
898,13966,2023-02-01,2023-02-06,4751.78
898,13967,2023-03-01,2023-03-06,3701.15
898,13968,2023-04-01,2023-04-06,4907.54
898,13969,2023-05-01,2023-05-06,1759.99
898,13970,2023-06-01,2023-06-06,3202.19
898,13971,2023-07-01,2023-07-06,2806.48
898,13972,2023-08-01,2023-08-06,1919.44
898,13973,2023-09-01,2023-09-06,3672.65
898,13974,2023-10-01,2023-10-06,4763.1
898,13975,2023-11-01,2023-11-06,4516.72
898,13976,2023-12-01,2023-12-06,3637.15
898,13977,2024-01-01,2024-01-06,2310.53
898,13978,2024-05-01,2024-05-06,713.23
898,13979,2024-07-01,2024-07-06,74.33
898,13980,2024-09-01,2024-09-06,1383.99
899,13981,2023-01-01,2023-01-06,3066.15
899,13982,2023-02-01,2023-02-06,2516.18
899,13983,2023-03-01,2023-03-06,2519.98
899,13984,2023-04-01,2023-04-06,3609.81
899,13985,2023-05-01,2023-05-06,1520.13
899,13986,2023-06-01,2023-06-06,1484.56
899,13987,2023-07-01,2023-07-06,3691.36
899,13988,2023-08-01,2023-08-06,2717.18
899,13989,2023-09-01,2023-09-06,4646.41
899,13990,2023-10-01,2023-10-06,2599.13
899,13991,2023-11-01,2023-11-06,2850.1
899,13992,2023-12-01,2023-12-06,2161.92
899,13993,2024-06-01,2024-06-06,3066.49
899,13994,2024-07-01,2024-07-06,1836.62
900,13995,2023-01-01,2023-01-06,4304.67
900,13996,2023-02-01,2023-02-06,1969.42
900,13997,2023-03-01,2023-03-06,3412.38
900,13998,2023-04-01,2023-04-06,4050.36
900,13999,2023-05-01,2023-05-06,2083.76
900,14000,2023-06-01,2023-06-06,1483.92
900,14001,2023-07-01,2023-07-06,4569.18
900,14002,2023-08-01,2023-08-06,2549.27
900,14003,2023-09-01,2023-09-06,1536.57
900,14004,2023-10-01,2023-10-06,4124.75
900,14005,2024-01-01,2024-01-06,63.9
900,14006,2024-02-01,2024-02-06,1601.21
900,14007,2024-03-01,2024-03-06,4430.39
900,14008,2024-04-01,2024-04-06,1657.38
900,14009,2024-05-01,2024-05-06,2922.75
900,14010,2024-06-01,2024-06-06,1822.12
900,14011,2024-07-01,2024-07-06,1534.52
901,14012,2023-01-01,2023-01-06,976.85
901,14013,2023-02-01,2023-02-06,4866.43
901,14014,2023-03-01,2023-03-06,1571.46
901,14015,2023-04-01,2023-04-06,3384.99
901,14016,2023-05-01,2023-05-06,3097.01
901,14017,2023-06-01,2023-06-06,1629.08
901,14018,2023-07-01,2023-07-06,2056.71
901,14019,2023-08-01,2023-08-06,3346.01
901,14020,2023-09-01,2023-09-06,1776.62
901,14021,2023-10-01,2023-10-06,2330.59
901,14022,2023-12-01,2023-12-06,2108.28
901,14023,2024-04-01,2024-04-06,4456.81
901,14024,2024-06-01,2024-06-06,1782.76
901,14025,2024-08-01,2024-08-06,877.55
902,14026,2023-01-01,2023-01-06,4723.88
902,14027,2023-02-01,2023-02-06,4060.45
902,14028,2023-03-01,2023-03-06,4916.14
902,14029,2023-04-01,2023-04-06,1599.92
902,14030,2023-05-01,2023-05-06,3981.17
902,14031,2023-06-01,2023-06-06,2769.59
902,14032,2023-07-01,2023-07-06,4967.84
902,14033,2023-08-01,2023-08-06,2192.46
902,14034,2023-09-01,2023-09-06,1374.14
902,14035,2023-10-01,2023-10-06,2135.5
902,14036,2023-11-01,2023-11-06,2515.61
902,14037,2024-01-01,2024-01-06,2790.63
902,14038,2024-02-01,2024-02-06,2255.0
902,14039,2024-04-01,2024-04-06,2829.79
902,14040,2024-06-01,2024-06-06,4156.95
902,14041,2024-07-01,2024-07-06,691.81
902,14042,2024-09-01,2024-09-06,748.89
903,14043,2023-01-01,2023-01-06,3643.6
903,14044,2023-02-01,2023-02-06,1066.06
903,14045,2023-03-01,2023-03-06,2749.13
903,14046,2023-04-01,2023-04-06,2116.12
903,14047,2023-05-01,2023-05-06,2291.27
903,14048,2023-06-01,2023-06-06,155.36
903,14049,2023-07-01,2023-07-06,2338.95
903,14050,2023-08-01,2023-08-06,1871.91
903,14051,2023-09-01,2023-09-06,1273.26
903,14052,2023-10-01,2023-10-06,1837.29
903,14053,2024-01-01,2024-01-06,4099.97
903,14054,2024-02-01,2024-02-06,608.83
903,14055,2024-06-01,2024-06-06,1781.15
903,14056,2024-07-01,2024-07-06,1937.61
903,14057,2024-08-01,2024-08-06,529.3
903,14058,2024-09-01,2024-09-06,4216.9
904,14059,2023-01-01,2023-01-06,1249.76
904,14060,2023-02-01,2023-02-06,3931.54
904,14061,2023-03-01,2023-03-06,4076.86
904,14062,2023-04-01,2023-04-06,1477.19
904,14063,2023-05-01,2023-05-06,4093.88
904,14064,2023-06-01,2023-06-06,2950.77
904,14065,2023-07-01,2023-07-06,3164.03
904,14066,2023-08-01,2023-08-06,3971.86
904,14067,2023-09-01,2023-09-06,1883.62
904,14068,2023-10-01,2023-10-06,1874.7
904,14069,2023-11-01,2023-11-06,402.2
904,14070,2024-01-01,2024-01-06,1021.43
904,14071,2024-02-01,2024-02-06,2821.4
904,14072,2024-03-01,2024-03-06,1270.91
904,14073,2024-04-01,2024-04-06,4934.45
904,14074,2024-06-01,2024-06-06,1174.37
904,14075,2024-09-01,2024-09-06,1781.28
